price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,suburb_ranking
2275000,2019-09-21 00:00:00,Homebush,2,4,2,923,House,7007,37908,2.503,-33.86058,151.07927,17,1.0,166.4,12.1,266.0
1760000,2019-09-21 00:00:00,Baulkham Hills,3,5,2,810,House,37050,41288,16.003,-33.74634,150.98287,93,1.0,166.4,24.81,326.0
1520000,2019-09-21 00:00:00,Petersham,3,4,2,351,House,8116,52884,1.287,-33.89452,151.1556,41,1.0,166.4,5.99,233.0
1056000,2019-09-21 00:00:00,Carlton,1,4,2,360,House,10722,32656,2.065,-33.97075,151.1214,36,1.0,166.4,14.29,133.0
1052000,2019-09-21 00:00:00,Beverly Hills,1,3,1,411,House,10156,30628,2.983,-33.94831,151.07815,49,1.0,166.4,15.28,285.0
930000,2019-09-21 00:00:00,Carlton,1,3,0,208,House,10722,32656,2.065,-33.97075,151.1214,36,1.0,166.4,14.29,133.0
2750000,2019-09-23 00:00:00,Hunters Hill,3,4,2,556,House,9528,48828,3.632,-33.83054,151.14729,2,1.0,166.4,6.95,159.0
880000,2019-09-23 00:00:00,Georges Hall,1,4,2,575,House,9038,29640,3.323,-33.90761,150.98902,23,1.0,166.4,20.97,399.0
4160000,2019-09-24 00:00:00,Lavender Bay,3,4,1,170,House,941,72540,0.164,-33.84388,151.20761,16,1.0,166.4,2.37,2.0
4065000,2019-09-24 00:00:00,Centennial Park,3,4,1,211,House,2376,65936,2.23,-33.89787,151.23244,38,1.0,166.4,4.19,134.0
3500000,2019-09-24 00:00:00,Woollahra,2,2,1,156,House,7405,71500,1.231,-33.88581,151.24417,45,1.0,166.4,3.91,12.0
1685000,2019-09-24 00:00:00,Burraneer,2,4,1,700,House,3584,52728,1.448,-34.062,151.13762,24,1.0,166.4,22.83,309.0
2470000,2019-09-26 00:00:00,Cremorne,2,3,1,355,Semi-Detached,11227,68952,1.627,-33.82708,151.22512,74,1.0,166.4,4.45,28.0
1945000,2019-09-26 00:00:00,Davidson,3,4,2,822,House,2849,45292,2.567,-33.7395,151.19204,137,1.0,166.4,14.03,167.0
1820000,2019-09-26 00:00:00,Davidson,3,5,2,815,House,2849,45292,2.567,-33.7395,151.19204,137,1.0,166.4,14.03,167.0
1808000,2019-09-26 00:00:00,Bella Vista,3,5,3,729,House,7837,43784,3.8,-33.74234,150.95464,101,1.0,166.4,27.28,427.0
1320000,2019-09-26 00:00:00,Stanmore,1,3,0,145,House,7938,55484,1.218,-33.8937,151.16537,29,1.0,166.4,5.2,212.0
4800000,2019-09-27 00:00:00,Hunters Hill,5,6,3,815,House,9528,48828,3.632,-33.83054,151.14729,2,1.0,166.4,6.95,159.0
2025000,2019-09-27 00:00:00,Lane Cove North,1,3,2,734,House,11436,57408,2.363,-33.8057,151.16111,56,1.0,166.4,7.99,101.0
1901000,2019-09-27 00:00:00,Burraneer,2,4,2,1201,House,3584,52728,1.448,-34.062,151.13762,24,1.0,166.4,22.83,309.0
1700000,2019-09-27 00:00:00,Middle Cove,2,3,2,752,House,1340,53404,1.036,-33.79242,151.21235,59,1.0,166.4,8.07,43.0
1651000,2019-09-27 00:00:00,Balgowlah,1,3,1,610,Semi-Detached,7961,56576,1.959,-33.79453,151.26125,58,1.0,166.4,9.16,42.0
1215000,2019-09-27 00:00:00,North Rocks,2,3,6,745,House,7965,40092,5.462,-33.77572,151.01474,92,1.0,166.4,20.61,271.0
1180000,2019-09-27 00:00:00,Kingsgrove,3,4,7,657,House,12446,30576,4.491,-33.93971,151.09956,19,1.0,166.4,13.14,268.0
955000,2019-09-27 00:00:00,Winmalee,3,4,2,59100,House,6202,38740,9.058,-33.67971,150.61119,263,1.0,166.4,59.15,295.0
3150000,2019-09-28 00:00:00,Paddington,2,4,0,186,House,12911,73944,1.627,-33.88334,151.22781,53,1.0,166.4,2.61,16.0
1702000,2019-09-28 00:00:00,North Balgowlah,1,2,2,558,House,3667,51064,1.122,-33.78698,151.25148,81,1.0,166.4,9.49,231.0
1268000,2019-09-28 00:00:00,Kingsgrove,1,3,1,543,House,12446,30576,4.491,-33.93971,151.09956,19,1.0,166.4,13.14,268.0
1265000,2019-09-28 00:00:00,Kingsgrove,2,4,4,847,House,12446,30576,4.491,-33.93971,151.09956,19,1.0,166.4,13.14,268.0
905000,2019-09-29 00:00:00,Beverly Hills,1,2,1,253,Semi-Detached,10156,30628,2.983,-33.94831,151.07815,49,1.0,166.4,15.28,285.0
2610000,2019-09-30 00:00:00,Belfield,2,5,6,1200,House,6322,28496,1.783,-33.90421,151.08616,22,1.0,166.4,12.24,473.0
595000,2019-09-30 00:00:00,Werrington,1,3,1,645,House,4031,33436,4.508,-33.75876,150.75061,31,1.0,166.4,44.13,434.0
2600000,2019-10-04 00:00:00,Kingsford,1,3,2,835,House,15482,24908,1.987,-33.9259,151.22847,27,1.5,153.5,6.95,282.0
880000,2019-10-04 00:00:00,Smithfield,1,3,1,770,House,11972,23764,8.915,-33.84836,150.93847,25,1.5,153.5,25.19,522.0
542500,2019-10-04 00:00:00,Colyton,1,3,1,619,House,8439,32292,3.364,-33.78218,150.79717,51,1.5,153.5,39.3,503.0
480000,2019-10-04 00:00:00,Yagoona,1,2,1,251,Townhouse,18013,24284,4.618,-33.90422,151.02148,44,1.5,153.5,17.96,419.0
15250000,2019-10-05 00:00:00,Manly,4,5,2,592,House,15866,66560,5.567,-33.80338,151.29117,42,1.5,153.5,10.17,157.0
1200001,2019-10-05 00:00:00,Mount Colah,2,4,2,697,House,7095,43056,11.062,-33.66638,151.12988,117,1.5,153.5,23.26,215.0
500000,2019-10-05 00:00:00,Cranebrook,1,3,1,530,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,153.5,49.66,540.0
2350000,2019-10-07 00:00:00,Denham Court,5,6,3,10000,House,1981,30056,13.427,-33.98157,150.8294,98,1.02,159.0,37.48,568.0
1580000,2019-10-07 00:00:00,Lilyfield,2,4,0,271,House,7616,58916,2.159,-33.87113,151.16107,37,1.02,159.0,4.57,123.0
1425000,2019-10-07 00:00:00,Sydney,2,2,1,108,New Apartments / Off the Plan,17252,35412,2.94,-33.86794,151.20998,65,1.02,159.0,0.31,3.0
1083000,2019-10-07 00:00:00,Leichhardt,1,3,1,151,House,14625,56784,2.595,-33.88143,151.15595,31,1.02,159.0,5.31,190.0
730000,2019-10-07 00:00:00,Parramatta,2,4,0,234,House,25798,39260,5.26,-33.81479,151.00875,33,1.02,159.0,19.44,80.0
600000,2019-10-07 00:00:00,Werrington,1,3,2,934,House,4031,33436,4.508,-33.75876,150.75061,31,1.02,159.0,44.13,434.0
575000,2019-10-07 00:00:00,Narellan Vale,2,4,2,601,House,7193,40352,2.481,-34.05177,150.74372,98,1.02,159.0,47.8,558.0
497500,2019-10-07 00:00:00,Werrington,1,3,0,594,House,4031,33436,4.508,-33.75876,150.75061,31,1.02,159.0,44.13,434.0
3850000,2019-10-08 00:00:00,Strathfield,6,5,6,697,House,25813,34424,6.572,-33.87913,151.08118,43,1.0,159.0,12.01,360.0
2905000,2019-10-08 00:00:00,Wareemba,2,5,0,839,House,1546,42172,0.317,-33.85759,151.13219,21,1.0,159.0,7.24,477.0
1305000,2019-10-08 00:00:00,Kyeemagh,3,4,3,474,House,919,34528,0.597,-33.9488,151.16043,6,1.0,159.0,10.35,507.0
1280000,2019-10-08 00:00:00,Eastgardens,2,3,2,335,House,860,36088,0.537,-33.94502,151.22653,31,1.0,159.0,8.99,242.0
957000,2019-10-08 00:00:00,Rydalmere,1,2,1,677,House,6642,33540,3.8,-33.81378,151.03784,13,1.0,159.0,16.91,324.0
560000,2019-10-08 00:00:00,St Clair,2,3,2,560,House,19897,38896,7.204,-33.79794,150.78794,59,1.0,159.0,39.76,448.0
2210000,2019-10-09 00:00:00,Canada Bay,2,4,2,807,House,1238,42588,0.322,-33.86462,151.11506,9,1.0,166.4,8.78,201.0
1510000,2019-10-09 00:00:00,Warrawee,2,3,1,670,House,2995,51636,1.338,-33.72878,151.12144,187,1.0,166.4,17.2,145.0
1060000,2019-10-09 00:00:00,Birrong,2,4,4,514,House,3103,24596,1.196,-33.89192,151.02094,36,1.0,166.4,17.73,353.0
940000,2019-10-09 00:00:00,Kingsgrove,1,2,1,493,House,12446,30576,4.491,-33.93971,151.09956,19,1.0,166.4,13.14,268.0
880000,2019-10-09 00:00:00,Beverly Hills,2,3,2,344,House,10156,30628,2.983,-33.94831,151.07815,49,1.0,166.4,15.28,285.0
2390000,2019-10-10 00:00:00,Paddington,2,3,0,107,House,12911,73944,1.627,-33.88334,151.22781,53,0.76,166.4,2.61,16.0
817000,2019-10-10 00:00:00,Riverwood,2,3,2,594,House,12103,23764,3.838,-33.9451,151.05302,15,0.76,166.4,17.01,239.0
720000,2019-10-10 00:00:00,Fairfield,1,3,1,730,House,18081,20592,4.43,-33.86904,150.95102,17,0.76,166.4,23.96,314.0
580000,2019-10-10 00:00:00,Riverwood,2,2,1,115,Apartment / Unit / Flat,12103,23764,3.838,-33.9451,151.05302,15,0.76,166.4,17.01,239.0
2250000,2019-10-11 00:00:00,Avalon Beach,2,4,2,696,House,9905,43628,5.131,-33.62899,151.32686,46,0.75,166.4,28.35,96.0
1800000,2019-10-11 00:00:00,East Lindfield,2,4,2,847,House,3711,47788,2.331,-33.76741,151.18832,107,0.75,166.4,11.02,131.0
2890000,2019-10-12 00:00:00,St Ives,2,4,2,1745,House,17300,48464,14.264,-33.72491,151.16978,167,0.75,169.6,15.99,112.0
973000,2019-10-14 00:00:00,Kellyville,2,4,2,300,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
620000,2019-10-14 00:00:00,South Penrith,1,3,1,645,House,11790,37024,5.06,-33.7734,150.69863,50,0.76,166.4,48.41,332.0
3360000,2019-10-15 00:00:00,Cremorne,1,3,1,512,House,11227,68952,1.627,-33.82708,151.22512,74,0.76,166.4,4.45,28.0
1560000,2019-10-15 00:00:00,Balmain East,1,2,0,122,House,1932,68380,0.343,-33.85546,151.19357,20,0.76,166.4,1.85,44.0
1350000,2019-10-15 00:00:00,Fairfield,6,6,3,980,House,18081,20592,4.43,-33.86904,150.95102,17,0.76,166.4,23.96,314.0
1330000,2019-10-15 00:00:00,Kellyville,2,4,3,570,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1085000,2019-10-15 00:00:00,Kellyville,2,4,2,450,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1000000,2019-10-15 00:00:00,Dee Why,1,2,2,179,Apartment / Unit / Flat,21518,44980,3.049,-33.75117,151.29037,15,0.76,166.4,14.67,67.0
737000,2019-10-15 00:00:00,Dee Why,1,1,1,128,Apartment / Unit / Flat,21518,44980,3.049,-33.75117,151.29037,15,0.76,166.4,14.67,67.0
725501,2019-10-15 00:00:00,Macquarie Park,1,1,1,84,Apartment / Unit / Flat,8144,34216,6.763,-33.7788,151.12627,55,0.76,166.4,12.32,118.0
720000,2019-10-15 00:00:00,Glenfield,1,3,2,605,House,9633,37024,6.995,-33.97099,150.89301,29,0.76,166.4,31.57,391.0
565000,2019-10-15 00:00:00,Doonside,2,3,2,258,House,13451,27612,5.958,-33.76242,150.87007,44,0.76,166.4,33.46,398.0
3350000,2019-10-16 00:00:00,Whale Beach,3,4,2,1088,House,253,63128,0.497,-33.6134,151.33282,1,0.76,166.4,30.16,99.0
2365000,2019-10-16 00:00:00,Middle Cove,2,3,2,815,House,1340,53404,1.036,-33.79242,151.21235,59,0.76,166.4,8.07,43.0
1300000,2019-10-16 00:00:00,Kellyville,3,4,3,640,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1075000,2019-10-16 00:00:00,Kellyville,2,4,2,427,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
3710000,2019-10-17 00:00:00,Collaroy,2,5,2,645,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,191.0
1000000,2019-10-17 00:00:00,Guildford West,2,3,3,860,House,4916,27924,1.609,-33.84826,150.96403,41,0.76,166.4,22.83,545.0
870000,2019-10-17 00:00:00,Beverly Hills,2,3,1,213,Villa,10156,30628,2.983,-33.94831,151.07815,49,0.76,166.4,15.28,285.0
7625000,2019-10-18 00:00:00,Collaroy,5,6,3,697,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,191.0
3662500,2019-10-18 00:00:00,Collaroy,3,5,4,562,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,191.0
2550000,2019-10-18 00:00:00,Hunters Hill,2,4,2,1033,House,9528,48828,3.632,-33.83054,151.14729,2,0.76,166.4,6.95,159.0
1900000,2019-10-18 00:00:00,Collaroy,3,5,2,598,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,191.0
1350000,2019-10-18 00:00:00,North Strathfield,1,2,1,442,House,4767,42952,1.036,-33.85783,151.08877,23,0.76,166.4,11.24,146.0
660000,2019-10-18 00:00:00,St Leonards,1,1,0,72,Apartment / Unit / Flat,5495,72072,0.801,-33.82233,151.19286,85,0.76,166.4,5.0,23.0
355000,2019-10-18 00:00:00,Werrington,1,2,1,115,Apartment / Unit / Flat,4031,33436,4.508,-33.75876,150.75061,31,0.76,166.4,44.13,434.0
2731000,2019-10-19 00:00:00,Lewisham,1,5,1,569,House,3164,48204,0.642,-33.8953,151.14668,25,0.76,166.4,6.74,228.0
2675000,2019-10-19 00:00:00,Hunters Hill,2,4,2,697,House,9528,48828,3.632,-33.83054,151.14729,2,0.76,166.4,6.95,159.0
2520000,2019-10-19 00:00:00,Collaroy,3,5,2,683,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,191.0
2410000,2019-10-19 00:00:00,Collaroy,1,3,2,696,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,191.0
1390000,2019-10-19 00:00:00,Kellyville,2,4,3,530,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1380000,2019-10-19 00:00:00,Kellyville,2,4,2,427,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1260000,2019-10-19 00:00:00,Kellyville,2,4,2,530,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1236000,2019-10-19 00:00:00,Beverly Hills,1,3,4,520,House,10156,30628,2.983,-33.94831,151.07815,49,0.76,166.4,15.28,285.0
1150000,2019-10-19 00:00:00,Waitara,1,4,4,697,House,5941,43524,0.762,-33.70949,151.1061,182,0.76,166.4,19.76,160.0
2225000,2019-10-21 00:00:00,Hunters Hill,2,3,2,727,House,9528,48828,3.632,-33.83054,151.14729,2,0.76,166.4,6.95,159.0
1575000,2019-10-21 00:00:00,Castle Hill,2,4,2,866,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1321000,2019-10-21 00:00:00,Kellyville,2,5,3,662,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1305000,2019-10-21 00:00:00,Beverly Hills,1,3,1,525,House,10156,30628,2.983,-33.94831,151.07815,49,0.76,166.4,15.28,285.0
736000,2019-10-21 00:00:00,Fairfield,2,3,2,563,House,18081,20592,4.43,-33.86904,150.95102,17,0.76,166.4,23.96,314.0
1920000,2019-10-22 00:00:00,Hunters Hill,2,4,1,522,House,9528,48828,3.632,-33.83054,151.14729,2,0.76,166.4,6.95,159.0
1060000,2019-10-22 00:00:00,Kellyville,2,5,2,559,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
410000,2019-10-22 00:00:00,Fairfield,1,2,2,117,Apartment / Unit / Flat,18081,20592,4.43,-33.86904,150.95102,17,0.76,166.4,23.96,314.0
2010000,2019-10-23 00:00:00,Stanmore,2,4,2,445,House,7938,55484,1.218,-33.8937,151.16537,29,0.76,166.4,5.2,212.0
1475100,2019-10-23 00:00:00,Castle Hill,2,4,1,695,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
785000,2019-10-23 00:00:00,Denham Court,2,4,2,450,House,1981,30056,13.427,-33.98157,150.8294,98,0.76,166.4,37.48,568.0
621250,2019-10-23 00:00:00,Manly Vale,1,1,1,90,Apartment / Unit / Flat,6160,48620,1.905,-33.78215,151.26601,31,0.76,166.4,10.57,65.0
530000,2019-10-23 00:00:00,Glenfield,2,3,1,330,Villa,9633,37024,6.995,-33.97099,150.89301,29,0.76,166.4,31.57,391.0
1737000,2019-10-24 00:00:00,Kellyville,3,5,3,751,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,481.0
1450000,2019-10-24 00:00:00,Wiley Park,1,2,2,424,House,10126,23036,1.362,-33.9234,151.06765,39,0.76,166.4,14.66,327.0
4550000,2019-10-25 00:00:00,Linley Point,4,6,2,617,House,346,68588,0.202,-33.82689,151.14887,29,0.76,166.4,7.06,136.0
2920000,2019-10-25 00:00:00,Avalon Beach,3,5,3,1138,House,9905,43628,5.131,-33.62899,151.32686,46,0.76,166.4,28.35,96.0
2840000,2019-10-25 00:00:00,Stanmore,3,4,4,582,House,7938,55484,1.218,-33.8937,151.16537,29,0.76,166.4,5.2,212.0
2670000,2019-10-25 00:00:00,Hunters Hill,2,4,1,370,House,9528,48828,3.632,-33.83054,151.14729,2,0.76,166.4,6.95,159.0
1295000,2019-10-25 00:00:00,Sylvania Waters,1,4,1,569,House,3169,39572,1.06,-34.01864,151.11234,1,0.76,166.4,19.27,341.0
990000,2019-10-25 00:00:00,Epping,2,3,2,209,Apartment / Unit / Flat,23688,37024,6.838,-33.77377,151.07681,101,0.76,166.4,15.95,202.0
820000,2019-10-25 00:00:00,Doonside,3,5,2,657,House,13451,27612,5.958,-33.76242,150.87007,44,0.76,166.4,33.46,398.0
710000,2019-10-25 00:00:00,Elderslie,2,4,2,464,House,6005,43160,5.041,-34.0577,150.71508,86,0.76,166.4,50.48,478.0
2870000,2019-10-26 00:00:00,Bonnet Bay,3,5,3,722,House,2262,49868,1.13,-34.01049,151.054,45,0.76,166.4,21.63,45.0
2570000,2019-10-26 00:00:00,Lewisham,2,4,2,448,House,3164,48204,0.642,-33.8953,151.14668,25,0.76,166.4,6.74,228.0
1985000,2019-10-26 00:00:00,Collaroy,3,4,1,556,House,7870,49660,2.679,-33.73559,151.30351,14,0.76,166.4,16.78,191.0
1962000,2019-10-26 00:00:00,Malabar,2,3,2,626,House,5420,36088,3.574,-33.96419,151.25386,8,0.76,166.4,11.71,256.0
1960000,2019-10-26 00:00:00,Kyle Bay,3,4,3,737,House,1035,47528,0.369,-33.98937,151.10096,12,0.76,166.4,17.07,199.0
1900000,2019-10-26 00:00:00,Dolls Point,1,3,3,585,House,1661,45136,0.22,-33.99339,151.14479,6,0.76,166.4,15.45,495.0
1890000,2019-10-26 00:00:00,Hunters Hill,2,3,1,289,House,9528,48828,3.632,-33.83054,151.14729,2,0.76,166.4,6.95,159.0
1810000,2019-10-26 00:00:00,Castle Hill,3,5,2,905,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1800000,2019-10-26 00:00:00,Riverview,1,3,1,822,House,3354,51740,1.372,-33.82437,151.16033,37,0.76,166.4,6.44,250.0
1780000,2019-10-26 00:00:00,Castle Hill,3,6,3,904,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1761000,2019-10-26 00:00:00,Castle Hill,4,4,3,1127,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1715000,2019-10-26 00:00:00,Castle Hill,2,4,2,830,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1691000,2019-10-26 00:00:00,Castle Hill,3,5,3,1142,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1010000,2019-10-26 00:00:00,Castle Hill,2,3,2,358,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
856000,2019-10-26 00:00:00,Denham Court,2,4,2,525,House,1981,30056,13.427,-33.98157,150.8294,98,0.76,166.4,37.48,568.0
802000,2019-10-26 00:00:00,Riverwood,1,2,0,425,House,12103,23764,3.838,-33.9451,151.05302,15,0.76,166.4,17.01,239.0
2325000,2019-10-28 00:00:00,Centennial Park,2,3,1,152,Terrace,2376,65936,2.23,-33.89787,151.23244,38,0.76,166.4,4.19,134.0
675000,2019-10-28 00:00:00,Beverly Hills,1,3,1,141,Apartment / Unit / Flat,10156,30628,2.983,-33.94831,151.07815,49,0.76,166.4,15.28,285.0
2400000,2019-10-29 00:00:00,Mosman,2,3,2,218,Apartment / Unit / Flat,28475,67340,8.65,-33.82846,151.24866,26,0.76,166.4,5.42,17.0
1243000,2019-10-29 00:00:00,Thornleigh,1,3,2,860,House,8464,43160,3.87,-33.72225,151.08107,167,0.76,166.4,19.84,85.0
3050000,2019-10-30 00:00:00,Avalon Beach,3,4,4,3718,House,9905,43628,5.131,-33.62899,151.32686,46,0.76,166.4,28.35,96.0
2105000,2019-10-30 00:00:00,Castle Hill,3,5,3,951,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1750000,2019-10-30 00:00:00,Castle Hill,3,5,3,700,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
900000,2019-10-30 00:00:00,Bexley,2,3,1,166,Villa,19733,31512,4.366,-33.95213,151.1183,50,0.76,166.4,12.84,299.0
850000,2019-10-30 00:00:00,Riverwood,1,3,1,295,Semi-Detached,12103,23764,3.838,-33.9451,151.05302,15,0.76,166.4,17.01,239.0
570000,2019-10-30 00:00:00,Riverwood,2,2,1,104,Apartment / Unit / Flat,12103,23764,3.838,-33.9451,151.05302,15,0.76,166.4,17.01,239.0
2025000,2019-10-31 00:00:00,Greenhills Beach,2,4,2,558,House,792,59592,0.539,-34.03624,151.1585,6,0.76,166.4,19.56,344.0
1985000,2019-10-31 00:00:00,Castle Hill,2,5,2,1016,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1760000,2019-10-31 00:00:00,Castle Hill,3,5,2,798,House,39594,40924,18.81,-33.72933,150.99777,112,0.76,166.4,24.76,218.0
1700000,2019-10-31 00:00:00,Terrey Hills,2,4,4,1028,House,3041,42484,8.447,-33.69099,151.21565,167,0.76,166.4,19.32,126.0
515000,2019-11-02 00:00:00,Campbelltown,1,3,4,613,House,12566,30628,11.391,-34.06338,150.80766,65,1.5,154.2,43.19,222.0
1150000,2019-11-03 00:00:00,Canterbury,2,3,2,451,House,7233,34632,1.964,-33.913,151.1171,6,1.5,153.5,10.09,147.0
940000,2019-11-03 00:00:00,Pemulwuy,2,3,2,300,House,5009,52832,3.777,-33.82108,150.92398,57,1.5,153.5,26.91,432.0
840000,2019-11-03 00:00:00,Dundas Valley,1,2,1,676,House,5412,32188,1.785,-33.79216,151.05607,59,1.5,153.5,16.38,359.0
490000,2019-11-03 00:00:00,Colyton,1,3,3,495,House,8439,32292,3.364,-33.78218,150.79717,51,1.5,153.5,39.3,503.0
442500,2019-11-03 00:00:00,Marayong,1,2,1,176,Townhouse,7706,30992,2.72,-33.74925,150.89081,39,1.5,153.5,32.22,529.0
1330000,2019-11-04 00:00:00,Terrey Hills,1,3,2,1126,House,3041,42484,8.447,-33.69099,151.21565,167,1.5,153.5,19.32,126.0
925000,2019-11-04 00:00:00,Rouse Hill,2,4,2,600,House,7965,45812,10.638,-33.67757,150.91278,45,1.5,153.5,34.5,421.0
625000,2019-11-04 00:00:00,Marayong,1,3,2,560,House,7706,30992,2.72,-33.74925,150.89081,39,1.5,153.5,32.22,529.0
1780000,2019-11-05 00:00:00,Bondi Junction,1,3,2,216,House,9445,54964,1.079,-33.89296,151.2503,89,1.5,153.5,4.85,38.0
1063000,2019-11-05 00:00:00,Merrylands West,1,3,1,697,House,6592,25116,1.735,-33.83772,150.96755,56,1.5,153.5,22.63,354.0
1045000,2019-11-05 00:00:00,Lilyfield,1,3,1,183,House,7616,58916,2.159,-33.87113,151.16107,37,1.5,153.5,4.57,123.0
900000,2019-11-05 00:00:00,Chipping Norton,2,4,2,320,House,9001,35880,7.133,-33.91492,150.95681,9,1.5,153.5,24.05,384.0
870000,2019-11-05 00:00:00,Bondi Junction,1,1,1,77,Apartment / Unit / Flat,9445,54964,1.079,-33.89296,151.2503,89,1.5,153.5,4.85,38.0
1521100,2019-11-06 00:00:00,Beecroft,1,3,2,803,House,9396,47112,5.117,-33.75342,151.06372,130,1.28,159.0,18.35,125.0
1025000,2019-11-06 00:00:00,Rydalmere,2,4,2,263,Duplex,6642,33540,3.8,-33.81378,151.03784,13,1.28,159.0,16.91,324.0
1450000,2019-11-07 00:00:00,Pennant Hills,2,4,4,500,House,7287,43472,6.123,-33.73636,151.07741,168,1.02,159.0,18.83,69.0
1400000,2019-11-07 00:00:00,Carlton,2,5,1,469,House,10722,32656,2.065,-33.97075,151.1214,36,1.02,159.0,14.29,133.0
1265000,2019-11-07 00:00:00,Pennant Hills,2,3,2,273,Townhouse,7287,43472,6.123,-33.73636,151.07741,168,1.02,159.0,18.83,69.0
765000,2019-11-07 00:00:00,Pennant Hills,2,2,0,126,Apartment / Unit / Flat,7287,43472,6.123,-33.73636,151.07741,168,1.02,159.0,18.83,69.0
762000,2019-11-07 00:00:00,Toongabbie,1,3,3,556,House,14337,34996,4.733,-33.79196,150.9468,39,1.02,159.0,25.67,423.0
620000,2019-11-07 00:00:00,Toongabbie,1,3,1,556,House,14337,34996,4.733,-33.79196,150.9468,39,1.02,159.0,25.67,423.0
503000,2019-11-07 00:00:00,Narellan Vale,1,3,1,372,Duplex,7193,40352,2.481,-34.05177,150.74372,98,1.02,159.0,47.8,558.0
1520000,2019-11-09 00:00:00,Hillsdale,3,6,4,414,House,5501,34736,0.546,-33.95297,151.22753,20,1.0,166.4,9.88,414.0
1385000,2019-11-09 00:00:00,Baulkham Hills,2,5,3,930,House,37050,41288,16.003,-33.74634,150.98287,93,1.0,166.4,24.81,326.0
938888,2019-11-09 00:00:00,Baulkham Hills,2,3,2,403,Townhouse,37050,41288,16.003,-33.74634,150.98287,93,1.0,166.4,24.81,326.0
610000,2019-11-09 00:00:00,St Clair,1,3,0,635,House,19897,38896,7.204,-33.79794,150.78794,59,1.0,166.4,39.76,448.0
4200000,2019-11-10 00:00:00,Balgowlah,3,6,4,530,Semi-Detached,7961,56576,1.959,-33.79453,151.26125,58,0.76,166.4,9.16,42.0
2630000,2019-11-10 00:00:00,Avalon Beach,3,4,2,919,House,9905,43628,5.131,-33.62899,151.32686,46,0.76,166.4,28.35,96.0
1500000,2019-11-10 00:00:00,Eastgardens,2,3,4,600,House,860,36088,0.537,-33.94502,151.22653,31,0.76,166.4,8.99,242.0
2200000,2019-11-11 00:00:00,Newport,3,4,2,689,House,9301,46852,3.812,-33.65717,151.31571,12,0.75,166.4,25.06,50.0
1600000,2019-11-11 00:00:00,Windsor Downs,3,6,3,4000,Acreage / Semi-Rural,1179,43212,7.576,-33.65859,150.80821,31,0.75,166.4,43.7,537.0
1500000,2019-11-11 00:00:00,Windsor Downs,3,7,3,5057,House,1179,43212,7.576,-33.65859,150.80821,31,0.75,166.4,43.7,537.0
1220000,2019-11-11 00:00:00,Greenacre,1,2,1,1144,House,24373,22672,7.405,-33.8989,151.05729,37,0.75,166.4,14.61,445.0
810000,2019-11-11 00:00:00,South Penrith,3,5,3,651,House,11790,37024,5.06,-33.7734,150.69863,50,0.75,166.4,48.41,332.0
